notation;title;description
1;geschlossen;;ff5adfef-8c26-4e02-bc27-ce09bec5ac68
2;Kurzantwort/halboffen;;4db2c405-4292-47d5-8b64-96e6c82b4a13
3;Offene Antwort;;f6c9193c-7c3b-4900-b080-738c5430e8c0
