notation;title;description
1;selektiv;;a394dcd3-4000-11ee-b70b-484d7ea9e46c
2;detailliert;;a39503c5-4000-11ee-858e-484d7ea9e46c
3;inferierend;;a39503c6-4000-11ee-a424-484d7ea9e46c
4;global;;a39503c7-4000-11ee-a7bf-484d7ea9e46c
