notation;title;description
1;sehr hoch;;ca3a25fc-5fdc-4342-862e-fbe63d14dd6c
2;hoch;;3991335f-d6ee-4ddb-8e54-d6e2d0b10c5c
3;mittel;;48a7d38c-fa18-4a3d-be5d-8b16c52a2914
4;gering;;39e1b57a-bc54-4279-a94b-fb27e6ba49ee
5;sehr gering;;1c545189-66a7-44be-a6d4-d61941af4911
