notation;title;description
1;narrative;;8369a544-70e8-4d46-959d-5b7a1fd30696
2;instructive;;365e7650-7ddc-4cc8-b90f-bbc7e890d697
3;argumentative;;0a850c5a-6b0d-43cb-8491-978e903f953f
4;descriptive;;0006e72f-4e95-4514-a3f9-52dcea23b99c
5;expository;;3034d8a2-f827-491d-bdc5-77631e4bc2e8
6;phatic;;f6ee85d7-318b-4a79-8f48-8d9ce6943b3f
