notation;title;description
1;Klasse 3;;a34a4d38-4000-11ee-b8b0-484d7ea9e46c
2;Klasse 4;;a34a4d39-4000-11ee-b596-484d7ea9e46c
3;Klasse 8 HSA;;a34a4d3a-4000-11ee-9ad0-484d7ea9e46c
4;Klasse 8 MSA;;a34a4d3b-4000-11ee-9b06-484d7ea9e46c
5;Klasse 8 Gymnasium;;a34a4d3c-4000-11ee-a603-484d7ea9e46c
6;Klasse 9 HSA;;a34a4d3d-4000-11ee-b421-484d7ea9e46c
7;Klasse 9 MSA;;a34a4d3e-4000-11ee-8d57-484d7ea9e46c
8;Klasse 9 Gymnasium;;a34a4d3f-4000-11ee-9721-484d7ea9e46c
