notation;title;description
1;Fachwissen;;0754100f-5c69-4631-af3e-23397434aa61
2;Erkenntnisgewinnung;;cd83be82-3ddf-41fe-bc33-63593f5fc504
3;Bewertung;;24950bd4-f9b2-42c7-8d2a-7cf52ab6a559
4;Kommunikation;;d48c9bc9-3735-4c84-be2b-7f54307c4c1f
