notation;title;description
1;Zuhören;;01820488-ad5d-4c20-a6ab-7275498dfdbd
2;Schreiben;;174e37c2-b02a-4e2a-b2f2-29db8be94f77
3;Orthografie;;baf83aae-7c37-403c-a2fd-1b009cb5950c
4;Lesen;;6d5dc80a-e4b6-4b25-95d9-0f1ae37c1c07
5;Sprachreflexion;;f24b606e-b0d5-4ddf-9e4c-be66e671020f
