notation;title;description
1;1. Zahlen und Operationen;;819d38f1-3e2c-40b8-a9ee-a3d0b0d7da14
2;2. Raum und Form;;57e1e831-4ddc-4cf5-b64b-c4f3c5bdcf4f
3;3. Muster und Strukturen;;aab609b3-71b7-4603-a35b-8b571faa607c
4;4. Größen und Messen;;aa8f9cd4-3312-4fb1-acde-02e6afb7d267
5;5. Daten, Häufigkeit und Wahrscheinlichkeit;;84e39b31-ae76-4711-8ad3-89268972d109
