notation;title;description
1;Schule;;f53b789a-4a49-4368-bde8-e5980dfc0ccf
2;Bezirk;;52ab80a7-2d85-43dd-97d9-d0ea28d4aedf
3;Bundesland;;22c16c65-40a8-41e3-a09b-98318aab9c02
4;Person;;7eb6c62c-a299-402b-b30e-f9011d8b845a
