notation;title;description
1;keine;;264a8153-4e1c-4d92-824b-22ae85271d4f
2;Bachelorarbeit;;06976c05-8f0a-4d26-bfce-2f68ba7aa3be
3;Diplomarbeit;;f1b2fd25-87f1-433b-95a7-8f6e3423a26b
4;Doktorarbeit;;a3b69d77-5b51-4da1-a9bc-adaf0f7b0d75
5;Forschungsprojekt;;b349245c-7685-4937-9845-772c41621822
6;Habilitationsschrift;;39c79d46-b769-4c03-934d-bdab83041300
7;Magisterarbeit;;94bf8599-befb-493e-ad1f-ffe8ab288a36
8;Masterarbeit;;58e4f8c9-f971-457f-838e-f9c09b6847af
