notation;title;description
1;Leseverstehen;;01677bc5-de54-4796-8db5-61cbcb900516
2;Hörverstehen;;8459807a-feb5-41c2-81d7-21445ebf94df
3;Schreiben;;3e54d8ca-d7c0-4e48-83bc-ee170db00cdd
4;Hörsehverstehen;;ede41fc7-ab2a-442a-bfdf-8d622876184b
