notation;title;description
1;Person;;4dd37e49-9f07-4011-af2e-cee33a5a750b
2;Kooperation - Daten;;7ffc2cdd-99e8-4dfa-b43f-be48ae300a65
3;Kooperation - Items;;c75e4e0b-c749-485e-8293-294021b53dc7
