notation;title;description
1;erkennen;;4e050fca-3289-4320-9741-8b8fc7b37d53
2;erschließen;;4323e1e6-8c0e-4a10-aab3-8979b04f8e59
3;reproduzieren;;9b325d07-9f46-4c09-b632-7267a354fbbe
4;selegieren;;d0547dae-0f26-456d-8902-d32d6c26af31
5;organisieren;;0353f3ca-cc3d-420d-b0b1-21a559ae3607
6;integrieren;;838ee497-14dc-4e00-bf0a-69488557fc61
7;bewerten;;c9e9a16c-4f9b-449a-90a4-a6a49072623a
