notation;title;description
1;public;;525e5927-25de-430a-911b-ffbb95b33732
2;personal;;c99fdc64-f919-4d3e-b879-2da354616360
3;occupational;;31d9d75c-d6b4-47e9-b538-9110d0701ecf
4;educational;;5b2bea44-e11f-4d6a-ae4a-f4406eb72200
5;other;;38cae44a-050c-4e6a-9ba8-a86ef9913430
6;éducationnel;;dc170683-f258-4975-87a4-4cbd5906b805
7;personnel;;fed96fd0-bc75-4181-a6b4-2522a94ed643
8;professionnel;;3d605e67-bd8d-43b8-9872-9fc73ba98ecc
