notation;title;description
1;sehr gering;;7982bede-8799-4c0d-8d5a-23876bfe8847
2;gering;;67f3b271-fb9e-4bb3-b73b-f18b78210e1e
3;mittel;;f098d6db-348b-498e-aca7-8173699b6b18
4;hoch;;dc622ae7-9cc7-47f9-ac39-eac0865f14e0
5;sehr hoch;;2efadefe-edc2-4471-a4d4-84eaf4ba3f06
