notation;title;description
1;1. Zahlen und Operationen;;a36440e0-4000-11ee-a4fb-484d7ea9e46c
2;2. Raum und Form;;a36440e1-4000-11ee-92ee-484d7ea9e46c
3;3. Muster und Strukturen;;a36440e2-4000-11ee-81c6-484d7ea9e46c
4;4. Größen und Messen;;a36440e3-4000-11ee-8460-484d7ea9e46c
5;5. Daten, Häufigkeit und Wahrscheinlichkeit;;a36440e4-4000-11ee-8085-484d7ea9e46c
