notation;title;description
1;ausschließlich frequent;;a33ef61c-4000-11ee-8ae4-484d7ea9e46c
2;hauptsächlich frequent;;a33ef61d-4000-11ee-8aed-484d7ea9e46c
3;wenig frequent;;a33ef61e-4000-11ee-a6e3-484d7ea9e46c
4;eher abstrakt;;a33ef61f-4000-11ee-ba1f-484d7ea9e46c
5;eher komplex;;a33ef620-4000-11ee-8595-484d7ea9e46c
6;hauptsächlich komplex;;a33ef621-4000-11ee-ac02-484d7ea9e46c
7;komplex;;a33ef622-4000-11ee-8725-484d7ea9e46c
